UNIQUE_ID,DO_critical_count,stress_combo_count,flow_flag_count,avg_risk_score,avg_temp,avg_DO,latitude,longitude,total_samples,watershed,DO_critical_rate,stress_combo_rate,risk_rank
W2783,8,4,13,2.4615384615384617,22.43846153846154,4.907692307692307,41.9207192,-70.6654059,13,South Coastal,61.53846153846154,30.76923076923077,53
W2688,3,1,9,2.4444444444444446,22.055555555555557,6.377777777777777,42.5375642,-71.6046167,9,Nashua,33.33333333333333,11.11111111111111,54
W1063,6,0,10,2.4,18.46,3.96,42.47836238,-72.61893594,10,Connecticut,60.0,0.0,55
W1385,3,0,5,2.4,20.18,5.0,41.82944027,-70.77145151,5,Buzzards Bay,60.0,0.0,56
W1304,4,0,10,2.4,16.2,6.0,42.48906266,-70.96417813,10,North Coastal,40.0,0.0,57
W0832,3,1,5,2.4,17.34,4.58,42.26764467,-71.55276363,5,Concord (SuAsCo),60.0,20.0,58
W1303,3,0,8,2.375,19.95,4.875,42.61896227,-71.53046404,8,Merrimack,37.5,0.0,59
W1873,6,0,8,2.375,19.3875,3.6375,42.21540546,-72.07824828,8,Chicopee,75.0,0.0,60
W2810,9,0,24,2.375,20.525000000000002,5.7875000000000005,41.703389,-69.986116,24,Cape Cod,37.5,0.0,61
W2906,2,0,3,2.3333333333333335,19.433333333333334,5.800000000000001,42.18795491,-71.62720825,3,Blackstone,66.66666666666666,0.0,62
W0947,4,0,12,2.3333333333333335,24.125,6.95,41.95142643,-71.11913351,12,Taunton,33.33333333333333,0.0,63
W2390,3,0,2,2.3333333333333335,21.46666666666667,4.0,42.49511888,-71.1361368,3,Mystic,100.0,0.0,64
W1881,1,0,3,2.3333333333333335,20.2,6.8,41.88714958,-70.53804502,3,South Coastal,33.33333333333333,0.0,65
W2386,1,0,3,2.3333333333333335,22.366666666666664,4.833333333333333,42.06811651,-70.91424154,3,Taunton,33.33333333333333,0.0,66
W2778,3,0,9,2.3333333333333335,21.866666666666667,4.988888888888889,42.11454642,-70.97910126,9,Taunton,33.33333333333333,0.0,67
W2506,2,1,3,2.3333333333333335,21.96666666666667,4.533333333333334,42.616929,-70.9964121,3,Ipswich,66.66666666666666,33.33333333333333,68
W2375,1,0,3,2.3333333333333335,23.333333333333332,5.5,42.0184717,-70.92252609,3,Taunton,33.33333333333333,0.0,69
W2519,2,0,3,2.3333333333333335,21.53333333333333,5.166666666666667,42.4958058,-71.0387409,3,North Coastal,66.66666666666666,0.0,70
W1379,1,1,3,2.3333333333333335,21.866666666666664,7.033333333333334,41.6320637,-70.9535974,3,Buzzards Bay,33.33333333333333,33.33333333333333,71
W2513,3,0,3,2.3333333333333335,17.933333333333334,1.8333333333333333,42.2532139,-71.56727,3,Concord (SuAsCo),100.0,0.0,72
W2512,3,0,3,2.3333333333333335,21.599999999999998,3.6999999999999997,42.8659286,-70.9615914,3,Merrimack,100.0,0.0,73
W0603,12,0,41,2.292682926829268,13.273170731707317,6.309756097560975,42.52346976,-71.6880925,41,Nashua,29.268292682926827,0.0,74
W1290,2,0,7,2.2857142857142856,16.057142857142857,5.942857142857143,42.46492596,-73.28394056,7,Housatonic,28.57142857142857,0.0,75
W2701,6,0,21,2.2857142857142856,18.247619047619047,6.252380952380953,42.495176,-71.0050255,21,North Coastal,28.57142857142857,0.0,76
W0958,4,0,16,2.25,20.8625,7.21875,41.96889822,-71.32511071,16,Ten Mile,25.0,0.0,77
W2543,4,0,8,2.25,20.3875,4.7875,42.733424,-70.904624,8,Parker,50.0,0.0,78
W1296,2,0,8,2.25,19.6625,7.1000000000000005,42.43518342,-71.15084227,8,Mystic,25.0,0.0,79
W0868,2,0,4,2.25,20.0,4.525,42.05820916,-70.89995609,4,Taunton,50.0,0.0,80
W0882,5,0,8,2.25,15.799999999999999,5.1125,42.52475475,-71.06594804,8,North Coastal,62.5,0.0,81
W1147,5,0,8,2.25,18.8375,4.1875,42.12453197,-71.43065489,8,Charles,62.5,0.0,82
W1995,6,1,8,2.25,19.45,3.9125,42.22870146,-72.14937365,8,Chicopee,75.0,12.5,83
W0143,3,0,3,2.25,16.8,2.675,42.55191092,-71.15006628,4,Ipswich,75.0,0.0,84
W0318,2,0,4,2.25,21.4,4.6,41.92174924,-70.92351752,4,Taunton,50.0,0.0,85
W2801,5,0,21,2.238095238095238,23.571428571428573,7.004761904761905,41.8295909,-69.9846351,21,Cape Cod,23.809523809523807,0.0,86
W1752,7,1,13,2.230769230769231,20.46153846153846,3.8923076923076922,42.1709534,-72.70321114,13,Westfield,53.84615384615385,7.6923076923076925,87
W0051,12,3,5,2.230769230769231,22.77692307692308,3.446153846153846,42.5644422,-72.01154154,13,Millers,92.3076923076923,23.076923076923077,88
W2620,5,0,22,2.227272727272727,21.104545454545455,6.954545454545454,42.42484642,-72.48672107,22,Connecticut,22.727272727272727,0.0,89
W1293,14,0,31,2.225806451612903,15.661290322580646,4.851612903225806,42.53700951,-72.97936418,31,Westfield,45.16129032258064,0.0,90
W2678,13,0,31,2.225806451612903,16.516129032258064,5.770967741935484,42.7986363,-71.1439465,31,Merrimack,41.935483870967744,0.0,91
W1589,6,0,9,2.2222222222222223,15.866666666666665,4.433333333333334,42.22237155,-71.40927393,9,Charles,66.66666666666666,0.0,92
W2623,4,0,19,2.210526315789474,20.71578947368421,6.752631578947369,42.72687692,-71.98870188,19,Millers,21.052631578947366,0.0,93
W2185,1,0,5,2.2,18.060000000000002,6.4799999999999995,42.32657968,-71.86537248,5,Blackstone,20.0,0.0,94
W2780,3,0,15,2.2,23.939999999999998,6.5,42.006179,-70.906276,15,Taunton,20.0,0.0,95
W1144,6,0,10,2.2,18.31,4.75,42.38300416,-71.2078492,10,Charles,60.0,0.0,96
W0970,4,0,20,2.2,19.53,7.33,42.06605001,-71.3520429,20,Charles,20.0,0.0,97
W2619,4,0,20,2.2,23.475,6.45,42.05296096,-72.15851801,20,Quinebaug,20.0,0.0,98
W2043,1,0,6,2.1666666666666665,16.133333333333333,5.766666666666667,42.16285655,-70.92249054,6,Weymouth & Weir,16.666666666666664,0.0,99
W1962,2,1,6,2.1666666666666665,23.183333333333334,6.766666666666667,41.69633043,-71.14860388,6,Mount Hope Bay (Shore),33.33333333333333,16.666666666666664,100
W2211,1,0,6,2.1666666666666665,19.733333333333334,6.683333333333334,42.6674075,-72.00414064,6,Millers,16.666666666666664,0.0,101
W1813,1,0,6,2.1666666666666665,22.03333333333333,5.966666666666666,42.56211361,-71.61061607,6,Nashua,16.666666666666664,0.0,102
W2715,2,0,13,2.1538461538461537,20.4,7.707692307692308,42.6889889,-71.0370628,13,Ipswich,15.384615384615385,0.0,103
W1310,2,0,13,2.1538461538461537,21.761538461538464,6.515384615384615,41.70475214,-70.45648661,13,Cape Cod,15.384615384615385,0.0,104
W2051,2,0,7,2.142857142857143,19.5,6.028571428571429,42.15538255,-71.02653441,7,Weymouth & Weir,28.57142857142857,0.0,105
W0869,4,0,5,2.142857142857143,21.142857142857142,4.8428571428571425,42.04238758,-70.89846196,7,Taunton,57.14285714285714,0.0,106
W0184,4,0,7,2.142857142857143,17.057142857142857,6.1000000000000005,41.85773302,-71.32945548,7,Ten Mile,57.14285714285714,0.0,107
W1916,3,0,7,2.142857142857143,15.657142857142857,5.571428571428571,41.95351921,-70.05717621,7,Cape Cod,42.857142857142854,0.0,108
W2629,3,0,22,2.1363636363636362,21.927272727272726,7.427272727272728,42.53538777,-72.11401537,22,Chicopee,13.636363636363635,0.0,109
W2637,1,0,8,2.125,22.925,5.975,42.05025716,-72.24662045,8,Chicopee,12.5,0.0,110
W1298,1,0,8,2.125,16.8625,9.1125,42.52614864,-71.60978989,8,Nashua,12.5,0.0,111
W1748,5,1,9,2.111111111111111,17.466666666666665,4.144444444444444,42.18134726,-73.11783511,9,Farmington,55.55555555555556,11.11111111111111,112
W2712,2,0,19,2.1052631578947367,21.189473684210526,7.326315789473684,42.6487901,-71.8434475,19,Nashua,10.526315789473683,0.0,113
W1093,1,0,10,2.1,24.11,7.69,42.05376314,-70.82255737,10,South Coastal,10.0,0.0,114
W1291,1,0,10,2.1,18.56,8.3,42.33510586,-73.31812587,10,Housatonic,10.0,0.0,115
W0407,5,0,10,2.1,20.07,5.380000000000001,42.25123356,-71.23970713,10,Charles,50.0,0.0,116
W0408,5,0,10,2.1,17.48,5.2,42.25417326,-71.29337351,10,Charles,50.0,0.0,117
W0348,7,0,21,2.0952380952380953,19.704761904761906,5.152380952380953,42.25214199,-73.12277522,21,Farmington,33.33333333333333,0.0,118
W0384,5,0,11,2.090909090909091,21.09090909090909,5.709090909090909,42.36514506,-71.1903328,11,Charles,45.45454545454545,0.0,119
W2624,1,0,14,2.0714285714285716,22.442857142857143,6.2,42.45860912,-72.13100007,14,Chicopee,7.142857142857142,0.0,120
W2097,1,1,14,2.066666666666667,23.626666666666665,8.353333333333333,42.19218292,-71.09296807,15,Neponset,6.666666666666667,6.666666666666667,121
W2639,2,0,30,2.066666666666667,19.65666666666667,7.516666666666667,42.46965247,-72.66562458,30,Connecticut,6.666666666666667,0.0,122
W1308,18,0,45,2.06,18.218,5.966,41.65691189,-70.48391147,50,Cape Cod,36.0,0.0,123
W2635,1,0,17,2.0588235294117645,22.241176470588236,6.917647058823529,42.636926,-72.24684588,17,Millers,5.88235294117647,0.0,124
W2529,2,0,3,2.0,19.599999999999998,4.2,42.6297304,-71.5061583,3,Merrimack,66.66666666666666,0.0,125
W2180,0,0,6,2.0,21.883333333333336,8.5,42.52661784,-71.75691548,6,Nashua,0.0,0.0,126
W2521,2,0,3,2.0,18.966666666666665,5.3,42.6339232,-70.9747374,3,Ipswich,66.66666666666666,0.0,127
W2192,0,0,6,2.0,20.2,7.2,42.02755221,-71.48301448,6,Blackstone,0.0,0.0,128
W2193,0,0,6,2.0,15.65,9.183333333333334,42.61497981,-72.40184008,6,Millers,0.0,0.0,129
W2194,0,0,6,2.0,20.616666666666664,8.450000000000001,42.58213165,-71.90260492,6,Nashua,0.0,0.0,130
W2195,0,0,6,2.0,20.583333333333332,8.1,42.67731084,-71.9407684,6,Millers,0.0,0.0,131
W2527,1,0,2,2.0,17.9,4.85,42.5267785,-71.4134214,2,Concord (SuAsCo),50.0,0.0,132
W1743,0,0,1,2.0,20.4,9.7,42.63195602,-73.11277761,1,Hoosic,0.0,0.0,133
W2530,2,0,3,2.0,17.333333333333332,3.0666666666666664,42.1217687,-71.3654398,3,Charles,66.66666666666666,0.0,134
W2190,0,0,6,2.0,22.21666666666667,8.216666666666667,42.55979904,-71.86605175,6,Nashua,0.0,0.0,135
W2197,0,0,6,2.0,19.650000000000002,7.316666666666666,42.64253866,-72.2573654,6,Millers,0.0,0.0,136
W2199,0,0,5,2.0,19.06,8.5,42.55623608,-72.23102678,5,Millers,0.0,0.0,137
W2269,0,0,3,2.0,17.7,9.033333333333333,42.55160608,-73.01460875,3,Westfield,0.0,0.0,138
W2200,0,0,6,2.0,22.366666666666664,8.816666666666666,42.57871152,-71.82995728,6,Nashua,0.0,0.0,139
W2535,0,0,1,2.0,23.6,6.8,42.494062,-71.2559826,1,Shawsheen,0.0,0.0,140
W2537,2,0,3,2.0,18.066666666666666,4.233333333333333,42.1870159,-71.3758224,3,Charles,66.66666666666666,0.0,141
W2202,0,0,6,2.0,14.15,7.616666666666667,42.58178925,-72.32696346,6,Millers,0.0,0.0,142
W1510,2,0,5,2.0,17.68,5.84,42.1918378,-70.77968605,5,South Coastal,40.0,0.0,143
W1740,0,0,1,2.0,21.8,9.0,42.66037434,-73.10464289,1,Hoosic,0.0,0.0,144
W1739,0,0,1,2.0,21.7,9.0,42.66222642,-73.10417147,1,Hoosic,0.0,0.0,145
W1580,3,0,7,2.0,14.328571428571427,5.614285714285714,41.98856171,-71.3474734,7,Ten Mile,42.857142857142854,0.0,146
W1738,0,0,1,2.0,21.4,9.1,42.6635028,-73.10459204,1,Hoosic,0.0,0.0,147
W1734,0,0,2,2.0,17.0,8.7,42.59663655,-73.14780275,2,Hoosic,0.0,0.0,148
W1726,0,0,2,2.0,21.2,7.3,42.43642895,-73.24767116,2,Housatonic,0.0,0.0,149
W1723,0,0,2,2.0,17.2,6.6,42.50956168,-73.23496633,2,Housatonic,0.0,0.0,150
W1741,0,0,1,2.0,21.2,9.5,42.63496026,-73.11025329,1,Hoosic,0.0,0.0,151
W2453,0,0,1,2.0,17.0,7.2,42.55286755,-72.51950306,1,Connecticut,0.0,0.0,152
W2455,0,0,2,2.0,17.4,8.45,42.2526325,-72.05643235,2,Chicopee,0.0,0.0,153
W2459,1,0,2,2.0,14.700000000000001,5.550000000000001,42.2036239,-72.00426939,2,Chicopee,50.0,0.0,154
W2186,0,0,6,2.0,24.700000000000003,7.933333333333334,42.55308278,-71.66947411,6,Nashua,0.0,0.0,155
W2182,0,0,6,2.0,25.03333333333333,8.566666666666666,42.09310671,-71.73709013,6,Blackstone,0.0,0.0,156
W2507,2,0,3,2.0,19.599999999999998,3.8666666666666667,42.5943564,-71.3406697,3,Concord (SuAsCo),66.66666666666666,0.0,157
W2509,2,0,3,2.0,18.466666666666665,5.466666666666666,42.1049813,-71.4584048,3,Charles,66.66666666666666,0.0,158
W1742,0,0,1,2.0,20.1,10.0,42.63422896,-73.11122105,1,Hoosic,0.0,0.0,159
W2511,2,0,3,2.0,19.466666666666665,4.533333333333333,42.4276412,-71.4854492,3,Concord (SuAsCo),66.66666666666666,0.0,160
W1432,1,0,7,2.0,21.885714285714283,7.185714285714285,42.17306202,-71.62974844,7,Blackstone,14.285714285714285,0.0,161
W2183,0,0,6,2.0,17.233333333333334,8.883333333333335,42.62531983,-72.19502942,6,Millers,0.0,0.0,162
W2203,0,0,8,2.0,24.4875,8.125,42.23909491,-71.8258417,8,Blackstone,0.0,0.0,163
W2036,0,0,1,2.0,17.4,8.6,42.20505661,-70.86325958,1,Weymouth & Weir,0.0,0.0,164
W2205,0,0,6,2.0,22.616666666666664,6.266666666666667,42.53192718,-71.57910918,6,Nashua,0.0,0.0,165
W2257,0,0,3,2.0,19.2,8.133333333333333,42.16952122,-72.9736829,3,Westfield,0.0,0.0,166
W2250,0,0,3,2.0,16.933333333333334,8.799999999999999,42.04759931,-73.01699669,3,Farmington,0.0,0.0,167
W2684,2,0,8,2.0,20.080000000000002,6.45,42.5663185,-71.388142,10,Concord (SuAsCo),20.0,0.0,168
W2251,0,0,3,2.0,21.400000000000002,9.033333333333333,42.63919882,-72.93808435,3,Deerfield,0.0,0.0,169
W2690,8,0,14,2.0,19.594444444444445,5.033333333333333,42.3059341,-71.6172087,18,Concord (SuAsCo),44.44444444444444,0.0,170
W2696,0,0,15,2.0,22.92,8.213333333333333,42.6613996,-71.8825117,15,Merrimack,0.0,0.0,171
W2253,0,0,2,2.0,19.85,8.35,42.51152705,-72.80105071,2,Deerfield,0.0,0.0,172
W2256,0,0,3,2.0,14.833333333333334,9.066666666666666,42.54503215,-73.31275339,3,Kinderhook,0.0,0.0,173
W1305,0,0,3,2.0,24.0,6.833333333333333,41.97786915,-70.74700033,3,South Coastal,0.0,0.0,174
W2258,0,0,1,2.0,25.3,8.9,42.47391986,-73.1412082,1,Housatonic,0.0,0.0,175
W2247,0,0,3,2.0,22.433333333333334,9.433333333333332,42.23747744,-72.8853956,3,Westfield,0.0,0.0,176
W2259,0,0,3,2.0,17.166666666666668,8.700000000000001,42.15946034,-73.12792409,3,Farmington,0.0,0.0,177
W2260,0,0,3,2.0,20.7,9.066666666666666,42.50830194,-72.69870678,3,Deerfield,0.0,0.0,178
W2261,0,0,3,2.0,19.933333333333334,9.033333333333333,42.66954163,-73.10371096,3,Hoosic,0.0,0.0,179
W2262,0,0,3,2.0,16.03333333333333,9.466666666666667,42.40226973,-72.9795908,3,Westfield,0.0,0.0,180
W2264,0,0,5,2.0,19.5,9.14,42.09976917,-72.80864416,5,Westfield,0.0,0.0,181
W2265,0,0,3,2.0,20.133333333333333,9.766666666666667,42.70289803,-73.20019809,3,Hoosic,0.0,0.0,182
W2266,0,0,3,2.0,17.0,9.366666666666667,42.27211249,-73.27397995,3,Housatonic,0.0,0.0,183
W2267,0,0,3,2.0,16.433333333333334,8.366666666666667,42.11380288,-73.23231291,3,Housatonic,0.0,0.0,184
W2249,0,0,3,2.0,19.833333333333332,8.200000000000001,42.25259045,-73.21962782,3,Housatonic,0.0,0.0,185
W1366,2,0,2,2.0,20.575000000000003,5.775,41.70943898,-71.00445926,4,Buzzards Bay,50.0,0.0,186
W2207,0,0,6,2.0,19.55,7.216666666666666,42.02932229,-71.60542161,6,Blackstone,0.0,0.0,187
W2216,0,0,2,2.0,14.1,6.699999999999999,42.5334948,-71.90277886,2,Nashua,0.0,0.0,188
W1744,0,0,1,2.0,18.9,10.1,42.62899767,-73.11505043,1,Hoosic,0.0,0.0,189
W1404,2,0,6,2.0,23.066666666666666,5.366666666666667,41.75026335,-70.80466442,6,Buzzards Bay,33.33333333333333,0.0,190
W2208,0,0,6,2.0,21.383333333333336,8.35,42.23359373,-71.8557513,6,Blackstone,0.0,0.0,191
W1401,5,0,16,2.0,23.525,6.46875,41.86851883,-70.73085416,16,Buzzards Bay,31.25,0.0,192
W1399,0,0,1,2.0,20.0,7.4,41.69276793,-71.03355135,1,Buzzards Bay,0.0,0.0,193
W2209,0,0,6,2.0,19.566666666666666,8.816666666666666,42.59040888,-71.86334389,6,Nashua,0.0,0.0,194
W2210,0,0,6,2.0,22.75,7.45,41.89640012,-71.33321453,6,Ten Mile,0.0,0.0,195
W2212,0,0,6,2.0,19.7,8.633333333333333,42.47692289,-71.72378538,6,Nashua,0.0,0.0,196
W2271,0,0,2,2.0,21.0,7.4,42.3820888,-72.81255079,2,Westfield,0.0,0.0,197
W2246,0,0,2,2.0,16.05,9.85,42.40624326,-72.88766468,2,Westfield,0.0,0.0,198
W2225,0,0,2,2.0,19.450000000000003,8.05,42.0627483,-72.40559074,2,Connecticut,0.0,0.0,199
W2630,3,0,11,2.0,23.38181818181818,6.790909090909091,42.32791673,-73.36695718,11,Housatonic,27.27272727272727,0.0,200
W2270,0,0,3,2.0,24.133333333333336,8.566666666666666,42.26068784,-72.878683,3,Westfield,0.0,0.0,201
W2243,0,0,3,2.0,13.533333333333333,9.366666666666667,42.54141177,-72.88420012,3,Westfield,0.0,0.0,202
W1376,1,0,4,2.0,20.225,5.625,41.63949244,-70.98483042,4,Buzzards Bay,25.0,0.0,203
W2631,0,0,19,2.0,22.7,8.105263157894736,42.35064193,-71.99240896,19,Chicopee,0.0,0.0,204
W2245,0,0,3,2.0,21.400000000000002,7.666666666666667,42.45191218,-73.30161974,3,Housatonic,0.0,0.0,205
W2633,3,0,13,2.0,23.207692307692305,6.292307692307692,42.3121799,-72.23904354,13,Chicopee,23.076923076923077,0.0,206
W1407,0,0,1,2.0,24.3,5.5,41.6868479,-70.77068505,1,Buzzards Bay,0.0,0.0,207
W1745,0,0,1,2.0,18.2,10.3,42.62172166,-73.11552029,1,Hoosic,0.0,0.0,208
W2045,0,0,6,2.0,17.266666666666666,7.883333333333333,42.18261181,-70.93539631,6,Weymouth & Weir,0.0,0.0,209
W2408,0,0,2,2.0,22.5,6.4,41.83058753,-71.32993703,2,Narragansett Bay (Shore),0.0,0.0,210
W2378,0,0,2,2.0,21.6,6.8,42.08257418,-71.03007602,2,Taunton,0.0,0.0,211
W2129,0,0,6,2.0,19.333333333333332,8.549999999999999,42.32853743,-71.67657471,6,Concord (SuAsCo),0.0,0.0,212
W2379,0,0,3,2.0,17.333333333333332,7.166666666666667,41.90743834,-70.97991603,3,Taunton,0.0,0.0,213
W2130,0,0,6,2.0,22.5,7.966666666666666,42.59600079,-71.34825495,6,Concord (SuAsCo),0.0,0.0,214
W2380,0,0,3,2.0,22.833333333333332,7.3,41.84611359,-71.2625509,3,Narragansett Bay (Shore),0.0,0.0,215
W2132,0,0,2,2.0,14.6,9.0,42.46013905,-71.5068318,2,Concord (SuAsCo),0.0,0.0,216
W2134,0,0,6,2.0,22.71666666666667,7.283333333333334,42.42994117,-71.51519095,6,Concord (SuAsCo),0.0,0.0,217
W1931,0,0,1,2.0,19.3,8.4,41.97749007,-71.33385627,1,Ten Mile,0.0,0.0,218
W2135,0,0,6,2.0,24.0,7.566666666666666,42.31981521,-71.39588095,6,Concord (SuAsCo),0.0,0.0,219
W2383,0,0,2,2.0,22.549999999999997,5.85,41.80069261,-71.30434109,2,Narragansett Bay (Shore),0.0,0.0,220
W1901,0,0,4,2.0,21.95,8.625,42.17487504,-71.68002381,4,Blackstone,0.0,0.0,221
W2384,0,0,3,2.0,21.766666666666666,6.6000000000000005,42.01558538,-71.05266156,3,Taunton,0.0,0.0,222
W1892,1,0,3,2.0,17.2,6.0,42.36091839,-72.23011415,3,Chicopee,33.33333333333333,0.0,223
W2385,1,0,3,2.0,20.099999999999998,5.2,42.24343046,-71.09437763,3,Neponset,33.33333333333333,0.0,224
W2136,0,0,6,2.0,23.916666666666668,7.683333333333334,42.37245948,-71.42434277,6,Concord (SuAsCo),0.0,0.0,225
W2137,0,0,6,2.0,18.433333333333334,7.366666666666666,42.46739849,-71.42842635,6,Concord (SuAsCo),0.0,0.0,226
W2387,0,0,2,2.0,20.1,5.949999999999999,41.7773089,-71.19253246,2,Mount Hope Bay (Shore),0.0,0.0,227
W1874,0,0,6,2.0,17.883333333333333,8.9,42.28281296,-72.39284073,6,Chicopee,0.0,0.0,228
W2138,0,0,6,2.0,20.2,6.1000000000000005,42.44091924,-71.54610442,6,Concord (SuAsCo),0.0,0.0,229
W2376,0,0,2,2.0,20.35,7.4,41.74470234,-71.2482622,2,Mount Hope Bay (Shore),0.0,0.0,230
W2128,0,0,2,2.0,15.0,8.1,42.5124821,-71.3828515,2,Concord (SuAsCo),0.0,0.0,231
W2373,0,0,2,2.0,23.4,7.45,41.95255141,-71.22476066,2,Taunton,0.0,0.0,232
W2000,1,0,1,2.0,20.2,2.1,42.23468043,-72.16497539,1,Chicopee,100.0,0.0,233
W2034,0,0,6,2.0,18.883333333333333,6.883333333333333,42.23458558,-70.87225116,6,Weymouth & Weir,0.0,0.0,234
W2031,0,0,6,2.0,19.816666666666666,7.1499999999999995,42.22005427,-70.9991699,6,Weymouth & Weir,0.0,0.0,235
W2030,0,0,6,2.0,19.616666666666667,8.85,42.2205799,-70.98050122,6,Weymouth & Weir,0.0,0.0,236
W2049,0,0,6,2.0,19.849999999999998,8.483333333333334,42.18379489,-71.01129661,6,Weymouth & Weir,0.0,0.0,237
W2020,1,0,2,2.0,12.35,7.800000000000001,42.48792791,-72.21647477,2,Chicopee,50.0,0.0,238
W2011,0,0,6,2.0,22.5,7.533333333333334,42.34355006,-72.15714041,6,Chicopee,0.0,0.0,239
W2005,0,0,6,2.0,22.28333333333333,7.916666666666667,42.15729931,-72.40951214,6,Chicopee,0.0,0.0,240
W2063,0,0,4,2.0,22.825,8.125,42.09871897,-71.62231403,4,Blackstone,0.0,0.0,241
W1998,1,0,1,2.0,20.0,1.8,42.23472642,-72.16258295,1,Chicopee,100.0,0.0,242
W2089,1,0,5,2.0,20.04,7.58,42.15313759,-71.02682978,5,Weymouth & Weir,20.0,0.0,243
W1997,1,0,1,2.0,20.0,1.8,42.23248582,-72.15785881,1,Chicopee,100.0,0.0,244
W1996,2,0,2,2.0,17.35,3.05,42.23362783,-72.16221694,2,Chicopee,100.0,0.0,245
W2276,0,0,2,2.0,19.799999999999997,10.1,42.08621595,-72.72793165,2,Westfield,0.0,0.0,246
W1994,2,0,2,2.0,21.75,1.85,42.21247249,-72.12297305,2,Chicopee,100.0,0.0,247
W1993,2,0,2,2.0,17.9,3.85,42.21244098,-72.12067309,2,Chicopee,100.0,0.0,248
W1992,3,0,3,2.0,19.866666666666664,3.7000000000000006,42.2091169,-72.10996213,3,Chicopee,100.0,0.0,249
W1991,3,0,3,2.0,22.666666666666668,3.466666666666667,42.2081965,-72.10431113,3,Chicopee,100.0,0.0,250
W1990,0,0,5,2.0,17.759999999999998,8.34,42.24816753,-72.07425385,5,Chicopee,0.0,0.0,251
W2389,0,0,3,2.0,23.766666666666666,7.766666666666667,41.9093812,-71.0981243,3,Taunton,0.0,0.0,252
W1866,0,0,6,2.0,20.966666666666665,8.4,42.31010851,-72.21195504,6,Chicopee,0.0,0.0,253
W1858,0,0,5,2.0,20.22,8.6,42.14809093,-72.40009284,5,Chicopee,0.0,0.0,254
W2273,0,0,3,2.0,18.366666666666667,9.533333333333333,42.45247321,-72.87827159,3,Westfield,0.0,0.0,255
W1809,0,0,6,2.0,20.21666666666667,8.383333333333333,42.60819171,-71.87067955,6,Nashua,0.0,0.0,256
W1808,0,0,6,2.0,21.333333333333332,7.983333333333333,42.58212265,-71.90236498,6,Nashua,0.0,0.0,257
W2393,0,0,2,2.0,19.15,6.5,41.98949513,-71.1737167,2,Taunton,0.0,0.0,258
W1800,2,0,5,2.0,19.04,5.84,42.34204868,-72.49358561,5,Connecticut,40.0,0.0,259
W2394,0,0,2,2.0,19.4,7.8999999999999995,41.64180645,-71.0764565,2,Buzzards Bay,0.0,0.0,260
W2158,0,0,6,2.0,17.400000000000002,8.283333333333333,42.70975424,-71.85170033,6,Merrimack,0.0,0.0,261
W2159,0,0,4,2.0,16.55,8.0,42.64641775,-71.40503654,4,Merrimack,0.0,0.0,262
W2398,0,0,3,2.0,20.966666666666665,7.3,41.8647818,-71.22918554,3,Narragansett Bay (Shore),0.0,0.0,263
W2167,0,0,4,2.0,18.775,8.225,42.6258075,-71.38835243,4,Merrimack,0.0,0.0,264
W2157,0,0,6,2.0,23.700000000000003,6.633333333333333,42.12140046,-71.45251286,6,Charles,0.0,0.0,265
W2404,0,0,2,2.0,21.35,6.45,41.63338435,-70.98602228,2,Buzzards Bay,0.0,0.0,266
W2168,1,0,4,2.0,21.075000000000003,4.65,42.65733113,-70.93965944,4,Ipswich,25.0,0.0,267
W2272,0,0,3,2.0,18.866666666666667,8.933333333333334,42.3572088,-73.35414315,3,Housatonic,0.0,0.0,268
W1749,3,1,9,2.0,22.033333333333335,6.2444444444444445,42.17533934,-72.69712736,9,Westfield,33.33333333333333,11.11111111111111,269
W2177,0,0,6,2.0,21.96666666666667,6.566666666666666,42.56670939,-71.95196358,6,Millers,0.0,0.0,270
W2178,0,0,2,2.0,15.95,9.600000000000001,42.58657345,-71.8162291,2,Nashua,0.0,0.0,271
W2179,0,0,6,2.0,19.366666666666664,7.433333333333334,41.91786565,-71.35216051,6,Ten Mile,0.0,0.0,272
W2407,0,0,2,2.0,23.15,8.0,41.94945845,-71.17552595,2,Taunton,0.0,0.0,273
W1812,0,0,6,2.0,21.78333333333333,7.05,42.5442135,-71.65737327,6,Nashua,0.0,0.0,274
W2156,0,0,6,2.0,25.933333333333334,8.266666666666667,42.32625938,-71.26402999,6,Charles,0.0,0.0,275
W2139,0,0,6,2.0,18.916666666666668,8.366666666666667,42.33332389,-71.6801695,6,Concord (SuAsCo),0.0,0.0,276
W1849,0,0,6,2.0,19.7,8.233333333333333,42.43628983,-72.05266962,6,Chicopee,0.0,0.0,277
W2140,0,0,6,2.0,20.333333333333332,8.933333333333334,42.30487156,-71.48902528,6,Concord (SuAsCo),0.0,0.0,278
W1856,0,0,6,2.0,18.900000000000002,8.5,42.26297752,-71.99318259,6,Chicopee,0.0,0.0,279
W1853,0,0,5,2.0,18.06,9.059999999999999,42.1010427,-72.31335538,5,Chicopee,0.0,0.0,280
W2143,0,0,2,2.0,21.6,5.05,42.62803415,-71.20154765,2,Shawsheen,0.0,0.0,281
W1851,0,0,6,2.0,21.5,7.983333333333333,42.37234805,-72.16222662,6,Chicopee,0.0,0.0,282
W2144,0,0,6,2.0,22.383333333333336,7.3999999999999995,42.59984567,-71.19306651,6,Shawsheen,0.0,0.0,283
