SITE_ID,LATITUDE,LONGITUDE,watershed,year_start,year_end,total_samples,avg_TEMP,avg_DO,avg_risk_score,avg_TEMP_plus2,avg_DO_plus2,DO_critical_baseline,DO_critical_scenario,new_critical_events,DO_critical_percent,percent_increase_critical,composite_risk_score,risk_category
W1819,42.34126384,-71.747781,Nashua,2008.0,2008.0,6,14.816666666666668,9.333333333333334,2.0,16.816666666666666,8.833333333333334,0,0,0,0.0,,7.408333333333334,LOW
W1821,42.38548028,-71.80974437,Nashua,2008.0,2008.0,6,18.55,9.2,2.0,20.55,8.700000000000001,0,0,0,0.0,,9.275,LOW
W1823,42.61730324,-71.73427771,Nashua,2008.0,2008.0,6,17.349999999999998,8.75,2.0,19.35,8.25,0,0,0,0.0,,8.674999999999999,LOW
W1828,42.40886407,-71.98179294,Chicopee,2014.0,2014.0,3,15.300000000000002,9.433333333333332,1.6666666666666667,17.3,8.933333333333332,0,0,0,0.0,,7.650000000000001,LOW
W1830,42.5300897,-71.57792062,Nashua,2008.0,2008.0,6,22.6,4.0,3.3333333333333335,24.6,3.5,6,6,0,100.0,0.0,61.3,MODERATE
W1832,42.67718733,-71.75727365,Nashua,2008.0,2008.0,7,19.014285714285712,9.057142857142855,1.5714285714285714,21.014285714285712,8.557142857142857,0,0,0,0.0,,9.507142857142856,LOW
W1836,42.56316154,-71.76154939,Nashua,2020.0,2020.0,2,21.9,8.1,2.0,23.9,7.6,0,0,0,0.0,,10.95,LOW
W1847,42.39041919,-72.08027064,Chicopee,2008.0,2008.0,5,18.78,8.2,1.6,20.78,7.7,0,0,0,0.0,,9.39,LOW
W1848,42.45425813,-71.95072628,Chicopee,2008.0,2008.0,11,18.39090909090909,8.30909090909091,1.818181818181818,20.39090909090909,7.809090909090909,0,0,0,0.0,,9.195454545454545,LOW
W1849,42.43628983,-72.05266962,Chicopee,2008.0,2008.0,6,19.7,8.233333333333333,2.0,21.7,7.733333333333333,0,0,0,0.0,,9.85,LOW
W1850,42.40850857,-72.09668399,Chicopee,2008.0,2008.0,6,17.883333333333333,8.133333333333333,2.0,19.883333333333333,7.633333333333333,0,0,0,0.0,,8.941666666666666,LOW
W1851,42.37234805,-72.16222662,Chicopee,2008.0,2008.0,6,21.5,7.983333333333333,2.0,23.5,7.483333333333333,0,0,0,0.0,,10.75,LOW
W1853,42.1010427,-72.31335538,Chicopee,2008.0,2008.0,5,18.06,9.06,2.0,20.06,8.559999999999999,0,0,0,0.0,,9.03,LOW
W1854,42.1313561,-72.31002915,Chicopee,2008.0,2008.0,6,17.25,9.016666666666667,1.8333333333333333,19.25,8.516666666666667,0,0,0,0.0,,8.625,LOW
W1855,42.15339532,-72.26179872,Chicopee,2008.0,2008.0,5,15.16,9.8,1.6,17.16,9.3,0,0,0,0.0,,7.58,LOW
W1856,42.26297752,-71.99318259,Chicopee,2008.0,2008.0,6,18.9,8.5,2.0,20.9,8.0,0,0,0,0.0,,9.45,LOW
W1858,42.14809093,-72.40009284,Chicopee,2008.0,2008.0,5,20.22,8.6,2.0,22.22,8.1,0,0,0,0.0,,10.11,LOW
W1862,42.08471748,-72.31065881,Chicopee,2008.0,2008.0,5,16.2,9.6,1.6,18.2,9.1,0,0,0,0.0,,8.1,LOW
W1864,42.16171173,-72.26845965,Chicopee,2008.0,2016.0,13,17.153846153846153,9.53076923076923,1.6923076923076923,19.153846153846153,9.03076923076923,0,0,0,0.0,,8.576923076923077,LOW
W1866,42.31010851,-72.21195504,Chicopee,2008.0,2008.0,6,20.966666666666665,8.4,2.0,22.96666666666667,7.900000000000001,0,0,0,0.0,,10.483333333333333,LOW
W1867,42.21262531,-72.20365346,Chicopee,2008.0,2008.0,2,22.0,4.7,1.5,24.0,4.2,1,1,0,50.0,0.0,36.0,MODERATE
W1868,42.19324712,-72.26392886,Chicopee,2008.0,2008.0,5,19.94,9.3,1.6,21.94,8.8,0,0,0,0.0,,9.97,LOW
W1871,42.12431568,-72.30748854,Chicopee,2008.0,2008.0,4,17.175,9.05,1.75,19.175,8.55,0,0,0,0.0,,8.5875,LOW
W1872,42.20455082,-72.31865025,Chicopee,2008.0,2008.0,5,18.78,8.040000000000001,1.6,20.78,7.540000000000001,0,0,0,0.0,,9.39,LOW
W1873,42.21540546,-72.07824828,Chicopee,2008.0,2008.0,8,19.3875,3.6375,2.375,21.3875,3.1375,6,7,1,75.0,16.666666666666664,47.19375,MODERATE
W1874,42.28281296,-72.39284073,Chicopee,2008.0,2008.0,6,17.883333333333333,8.9,2.0,19.883333333333333,8.4,0,0,0,0.0,,8.941666666666666,LOW
W1875,42.17981897,-72.36400692,Chicopee,2008.0,2008.0,5,18.58,9.16,1.6,20.58,8.66,0,0,0,0.0,,9.29,LOW
W1876,42.24999541,-72.0084457,Chicopee,2008.0,2008.0,7,17.2,7.957142857142857,1.4285714285714286,19.2,7.457142857142857,0,0,0,0.0,,8.6,LOW
W1877,42.42038826,-72.04817823,Chicopee,2008.0,2008.0,6,19.883333333333333,7.716666666666666,1.6666666666666667,21.883333333333336,7.216666666666666,0,0,0,0.0,,9.941666666666666,LOW
W1892,42.36091839,-72.23011415,Chicopee,2014.0,2014.0,3,17.2,6.0,2.0,19.2,5.5,1,1,0,33.33333333333333,0.0,25.266666666666666,MODERATE
W1898,42.02271855,-71.57054135999999,Blackstone,2007.0,2013.0,33,14.645454545454546,9.593939393939394,1.2727272727272727,16.645454545454545,9.093939393939394,0,0,0,0.0,,7.322727272727273,LOW
W1900,42.25040334,-72.42653878,Chicopee,2014.0,2014.0,3,15.699999999999998,7.233333333333333,1.6666666666666667,17.7,6.733333333333333,0,0,0,0.0,,7.849999999999999,LOW
W1901,42.17487504,-71.68002381,Blackstone,2008.0,2008.0,4,21.95,8.625,2.0,23.95,8.125,0,0,0,0.0,,10.975,LOW
W1990,42.24816753,-72.07425385,Chicopee,2008.0,2008.0,5,17.759999999999998,8.34,2.0,19.76,7.840000000000001,0,0,0,0.0,,8.879999999999999,LOW
W1991,42.2081965,-72.10431113,Chicopee,2008.0,2008.0,3,22.666666666666668,3.466666666666667,2.0,24.666666666666668,2.966666666666667,3,3,0,100.0,0.0,61.333333333333336,MODERATE
W1992,42.2091169,-72.10996213,Chicopee,2008.0,2008.0,3,19.866666666666664,3.7000000000000006,2.0,21.866666666666664,3.1999999999999997,3,3,0,100.0,0.0,59.93333333333333,MODERATE
W1993,42.21244098,-72.12067309,Chicopee,2008.0,2008.0,2,17.9,3.85,2.0,19.9,3.35,2,2,0,100.0,0.0,58.95,MODERATE
W1994,42.21247249,-72.12297305,Chicopee,2008.0,2008.0,2,21.75,1.85,2.0,23.75,1.35,2,2,0,100.0,0.0,60.875,MODERATE
W1995,42.22870146,-72.14937365,Chicopee,2008.0,2008.0,8,19.45,3.9125,2.25,21.45,3.4250000000000003,6,6,0,75.0,0.0,47.225,MODERATE
W1996,42.23362783,-72.16221694,Chicopee,2008.0,2008.0,2,17.35,3.05,2.0,19.35,2.55,2,2,0,100.0,0.0,58.675,MODERATE
W1997,42.23248582,-72.15785881,Chicopee,2008.0,2008.0,1,20.0,1.8,2.0,22.0,1.3,1,1,0,100.0,0.0,60.0,MODERATE
W1998,42.23472642,-72.16258295,Chicopee,2008.0,2008.0,1,20.0,1.8,2.0,22.0,1.3,1,1,0,100.0,0.0,60.0,MODERATE
W1999,42.2356203,-72.16248331,Chicopee,2008.0,2008.0,1,21.9,6.5,1.0,23.9,6.0,0,0,0,0.0,,10.95,LOW
W2000,42.23468043,-72.16497539,Chicopee,2008.0,2008.0,1,20.2,2.1,2.0,22.2,1.6,1,1,0,100.0,0.0,60.1,MODERATE
W2005,42.15729931,-72.40951214,Chicopee,2008.0,2008.0,6,22.28333333333333,7.916666666666667,2.0,24.28333333333333,7.416666666666667,0,0,0,0.0,,11.141666666666666,MODERATE
W2011,42.34355006,-72.15714041,Chicopee,2008.0,2008.0,6,22.5,7.533333333333334,2.0,24.5,7.033333333333334,0,0,0,0.0,,11.25,MODERATE
W2012,42.17819838,-72.40808521,Chicopee,2008.0,2008.0,26,19.36923076923077,6.523076923076923,0.8076923076923077,21.36923076923077,6.0346153846153845,5,6,1,19.230769230769234,20.0,19.300000000000004,MODERATE
W2013,42.18552906,-72.39405802,Chicopee,2008.0,2008.0,8,23.8,7.6,1.0,25.8,7.1,0,0,0,0.0,,11.9,MODERATE
W2014,42.45975116,-71.9846416,Chicopee,2008.0,2008.0,27,14.307407407407409,7.877777777777777,1.4814814814814814,16.307407407407407,7.396296296296296,5,5,0,18.51851851851852,0.0,16.412962962962965,MODERATE
W2020,42.48792791,-72.21647477,Chicopee,2008.0,2008.0,2,12.35,7.800000000000001,2.0,14.35,7.300000000000001,1,1,0,50.0,0.0,31.175,MODERATE
W2021,42.46843526,-72.25884802,Chicopee,2008.0,2008.0,2,12.6,8.85,1.5,14.6,8.35,0,0,0,0.0,,6.3,LOW
W2022,42.46258282,-72.24561712,Chicopee,2008.0,2008.0,2,12.45,10.05,1.5,14.45,9.55,0,0,0,0.0,,6.225,LOW
W2023,42.49092717,-72.17095628,Chicopee,2008.0,2008.0,2,12.3,10.2,1.5,14.3,9.7,0,0,0,0.0,,6.15,LOW
W2024,42.47162474,-72.16210768,Chicopee,2008.0,2008.0,2,11.7,10.2,1.5,13.7,9.7,0,0,0,0.0,,5.85,LOW
W2025,42.43816198,-72.20732375,Chicopee,2008.0,2020.0,4,16.25,9.4,1.75,18.25,8.9,0,0,0,0.0,,8.125,LOW
W2041,42.27317372,-71.9749944,Chicopee,2014.0,2014.0,3,21.96666666666667,8.200000000000001,1.6666666666666667,23.96666666666667,7.7,0,0,0,0.0,,10.983333333333334,LOW
W2054,42.29088748,-72.33717325,Chicopee,2008.0,2008.0,2,12.45,9.65,1.5,14.45,9.15,0,0,0,0.0,,6.225,LOW
W2062,42.27876651,-71.80543192,Blackstone,2008.0,2008.0,7,19.542857142857144,7.3428571428571425,1.8571428571428572,21.542857142857144,6.8428571428571425,0,0,0,0.0,,9.771428571428572,LOW
W2063,42.09871897,-71.62231403,Blackstone,2008.0,2008.0,4,22.825,8.125,2.0,24.825,7.625,0,0,0,0.0,,11.4125,MODERATE
W2068,42.58506384,-71.8067244,Nashua,2008.0,2008.0,6,10.166666666666666,11.366666666666667,1.0,12.166666666666666,10.866666666666667,0,0,0,0.0,,5.083333333333333,LOW
W2069,42.54337571,-71.74643893,Nashua,2008.0,2008.0,6,9.8,11.066666666666668,1.0,11.8,10.566666666666666,0,0,0,0.0,,4.9,LOW
W2128,42.5124821,-71.3828515,Concord (SuAsCo),2010.0,2010.0,2,15.0,8.1,2.0,17.0,7.6,0,0,0,0.0,,7.5,LOW
W2129,42.32853743,-71.67657471,Concord (SuAsCo),2010.0,2010.0,6,19.333333333333332,8.549999999999999,2.0,21.333333333333332,8.049999999999999,0,0,0,0.0,,9.666666666666666,LOW
W2130,42.59600079,-71.34825495,Concord (SuAsCo),2010.0,2010.0,6,22.5,7.966666666666666,2.0,24.5,7.466666666666666,0,0,0,0.0,,11.25,MODERATE
W2131,42.41229436,-71.65055569,Concord (SuAsCo),2010.0,2010.0,4,17.575,4.625,2.5,19.575,4.125,2,2,0,50.0,0.0,33.7875,MODERATE
W2132,42.46013905,-71.5068318,Concord (SuAsCo),2010.0,2010.0,2,14.6,9.0,2.0,16.6,8.5,0,0,0,0.0,,7.3,LOW
W2133,42.50413128,-71.41551085,Concord (SuAsCo),2010.0,2010.0,6,22.78333333333333,6.183333333333334,2.5,24.78333333333333,5.683333333333334,2,2,0,33.33333333333333,0.0,28.05833333333333,MODERATE
W2134,42.42994117,-71.51519095,Concord (SuAsCo),2010.0,2010.0,6,22.71666666666667,7.283333333333334,2.0,24.71666666666667,6.783333333333334,0,0,0,0.0,,11.358333333333334,MODERATE
W2135,42.31981521,-71.39588095,Concord (SuAsCo),2010.0,2010.0,6,24.0,7.566666666666666,2.0,26.0,7.066666666666666,0,0,0,0.0,,12.0,MODERATE
W2136,42.37245948,-71.42434277,Concord (SuAsCo),2010.0,2010.0,6,23.916666666666668,7.683333333333334,2.0,25.916666666666668,7.183333333333334,0,0,0,0.0,,11.958333333333334,MODERATE
W2137,42.46739849,-71.42842635,Concord (SuAsCo),2010.0,2010.0,6,18.433333333333337,7.366666666666666,2.0,20.433333333333337,6.866666666666666,0,0,0,0.0,,9.216666666666669,LOW
W2138,42.44091924,-71.54610442,Concord (SuAsCo),2010.0,2010.0,6,20.2,6.1000000000000005,2.0,22.2,5.6000000000000005,0,2,2,0.0,0.0,10.1,LOW
W2139,42.33332389,-71.6801695,Concord (SuAsCo),2010.0,2010.0,6,18.916666666666668,8.366666666666667,2.0,20.916666666666668,7.866666666666666,0,0,0,0.0,,9.458333333333334,LOW
W2140,42.30487156,-71.48902528,Concord (SuAsCo),2010.0,2010.0,6,20.333333333333332,8.933333333333334,2.0,22.333333333333332,8.433333333333334,0,0,0,0.0,,10.166666666666666,LOW
W2164,42.2354613,-72.27899479,Chicopee,2014.0,2014.0,3,20.1,9.7,1.6666666666666667,22.1,9.2,0,0,0,0.0,,10.05,LOW
W2165,42.22337829,-72.17965076,Chicopee,2014.0,2014.0,3,21.7,7.366666666666667,1.6666666666666667,23.7,6.866666666666667,0,0,0,0.0,,10.85,LOW
W2166,42.26215141,-72.10659989,Chicopee,2014.0,2014.0,3,16.733333333333334,9.066666666666666,1.6666666666666667,18.733333333333334,8.566666666666666,0,0,0,0.0,,8.366666666666667,LOW
W2178,42.58657345,-71.8162291,Nashua,2011.0,2011.0,2,15.95,9.6,2.0,17.95,9.1,0,0,0,0.0,,7.975,LOW
W2180,42.52661784,-71.75691548,Nashua,2011.0,2011.0,6,21.883333333333336,8.5,2.0,23.883333333333336,8.0,0,0,0,0.0,,10.941666666666668,LOW
W2181,42.20291112,-71.85617251,Blackstone,2011.0,2011.0,6,22.2,7.35,1.6666666666666667,24.2,6.8500000000000005,0,0,0,0.0,,11.1,MODERATE
W2182,42.09310671,-71.73709013,Blackstone,2011.0,2011.0,6,25.03333333333333,8.566666666666666,2.0,27.03333333333333,8.066666666666666,0,0,0,0.0,,12.516666666666666,MODERATE
W2184,42.04216137,-72.09714696,Quinebaug,2011.0,2011.0,6,20.433333333333337,8.333333333333334,1.6666666666666667,22.433333333333337,7.833333333333333,0,0,0,0.0,,10.216666666666669,LOW
W2185,42.32657968,-71.86537248,Blackstone,2011.0,2011.0,5,18.06,6.4799999999999995,2.2,20.06,5.9799999999999995,1,1,0,20.0,0.0,19.03,MODERATE
W2186,42.55308278,-71.66947411,Nashua,2011.0,2011.0,6,24.700000000000003,7.933333333333334,2.0,26.700000000000003,7.433333333333334,0,0,0,0.0,,12.350000000000001,MODERATE
W2187,42.10454751,-71.92879763,French,2011.0,2011.0,6,23.133333333333336,7.233333333333333,1.6666666666666667,25.133333333333336,6.733333333333333,0,0,0,0.0,,11.566666666666668,MODERATE
W2188,42.20836571,-71.69757011,Blackstone,2011.0,2020.0,8,23.175,7.824999999999999,1.75,25.175,7.324999999999999,0,0,0,0.0,,11.5875,MODERATE
W2189,42.07674201,-72.02541007,Quinebaug,2011.0,2011.0,6,19.75,9.0,1.6666666666666667,21.75,8.5,0,0,0,0.0,,9.875,LOW
W2190,42.55979904,-71.86605175,Nashua,2011.0,2011.0,6,22.21666666666667,8.216666666666667,2.0,24.21666666666667,7.716666666666666,0,0,0,0.0,,11.108333333333334,MODERATE
W2191,42.05772637,-72.18751776,Quinebaug,2011.0,2011.0,6,17.416666666666668,9.2,1.6666666666666667,19.416666666666668,8.700000000000001,0,0,0,0.0,,8.708333333333334,LOW
W2192,42.02755221,-71.48301448,Blackstone,2011.0,2011.0,6,20.2,7.2,2.0,22.2,6.7,0,0,0,0.0,,10.1,LOW
W2194,42.58213165,-71.90260492,Nashua,2011.0,2011.0,6,20.616666666666664,8.450000000000001,2.0,22.616666666666664,7.95,0,0,0,0.0,,10.308333333333332,LOW
W2198,42.12335485,-72.20669311,Quinebaug,2011.0,2011.0,4,20.725,4.9,2.75,22.725,4.4,3,3,0,75.0,0.0,47.8625,MODERATE
W2200,42.57871152,-71.82995728,Nashua,2011.0,2011.0,6,22.366666666666664,8.816666666666666,2.0,24.366666666666664,8.316666666666666,0,0,0,0.0,,11.183333333333332,MODERATE
W2201,42.16426655,-71.9488559,French,2011.0,2011.0,6,20.666666666666668,8.266666666666667,1.6666666666666667,22.666666666666668,7.766666666666667,0,0,0,0.0,,10.333333333333334,LOW
W2203,42.23909491,-71.8258417,Blackstone,2011.0,2011.0,8,24.4875,8.125,2.0,26.4875,7.625,0,0,0,0.0,,12.24375,MODERATE
W2205,42.53192718,-71.57910918,Nashua,2011.0,2011.0,6,22.616666666666664,6.266666666666667,2.0,24.616666666666664,5.766666666666667,0,0,0,0.0,,11.308333333333332,MODERATE
W2206,42.13693403,-72.10313327,Quinebaug,2011.0,2011.0,6,17.983333333333334,7.75,1.6666666666666667,19.983333333333334,7.25,0,0,0,0.0,,8.991666666666667,LOW
W2207,42.02932229,-71.60542161,Blackstone,2011.0,2011.0,6,19.55,7.216666666666666,2.0,21.55,6.716666666666666,0,0,0,0.0,,9.775,LOW
W2208,42.23359373,-71.8557513,Blackstone,2011.0,2011.0,6,21.383333333333336,8.35,2.0,23.383333333333336,7.849999999999999,0,0,0,0.0,,10.691666666666668,LOW
W2209,42.59040888,-71.86334389,Nashua,2011.0,2011.0,6,19.566666666666663,8.816666666666666,2.0,21.566666666666663,8.316666666666666,0,0,0,0.0,,9.783333333333331,LOW
W2212,42.47692289,-71.72378538,Nashua,2011.0,2011.0,6,19.7,8.633333333333333,2.0,21.7,8.133333333333333,0,0,0,0.0,,9.85,LOW
W2213,42.1427144,-71.86184525,French,2011.0,2011.0,6,19.166666666666668,8.466666666666667,1.6666666666666667,21.166666666666668,7.966666666666666,0,0,0,0.0,,9.583333333333334,LOW
W2214,42.06151141,-72.06454171,Quinebaug,2011.0,2011.0,6,19.3,8.516666666666667,1.6666666666666667,21.3,8.016666666666667,0,0,0,0.0,,9.65,LOW
W2216,42.5334948,-71.90277886,Nashua,2011.0,2011.0,2,14.1,6.699999999999999,2.0,16.1,6.199999999999999,0,0,0,0.0,,7.05,LOW
W2218,42.46470593,-72.38454489,Chicopee,2011.0,2017.0,18,16.994444444444444,9.066666666666666,1.7222222222222223,18.994444444444444,8.566666666666666,0,0,0,0.0,,8.497222222222222,LOW
W2220,42.03481475,-72.16158627,Quinebaug,2013.0,2017.0,12,17.683333333333334,8.933333333333334,1.6666666666666667,19.683333333333337,8.433333333333334,0,0,0,0.0,,8.841666666666667,LOW
W2226,42.38381603,-71.83775116,Nashua,2013.0,2016.0,16,18.86875,8.575,1.75,20.86875,8.075,0,0,0,0.0,,9.434375,LOW
W2227,42.63595037,-71.30148697,Concord (SuAsCo),2011.0,2016.0,20,14.89,10.585,1.25,16.89,10.085,0,0,0,0.0,,7.445,LOW
W2284,42.04638466,-71.6301536,Blackstone,2013.0,2020.0,17,20.241176470588236,8.58235294117647,1.7647058823529411,22.241176470588236,8.08235294117647,0,0,0,0.0,,10.120588235294118,LOW
W2324,42.44207131,-72.36869256,Chicopee,2014.0,2014.0,3,17.066666666666666,9.233333333333333,1.3333333333333333,19.066666666666663,8.733333333333333,0,0,0,0.0,,8.533333333333333,LOW
W2350,42.09324205,-72.31183457,Chicopee,2014.0,2014.0,3,16.533333333333335,9.6,1.6666666666666667,18.533333333333335,9.1,0,0,0,0.0,,8.266666666666667,LOW
W2409,42.706137,-71.751964,Nashua,2013.0,2014.0,8,18.175,8.3375,1.75,20.175,7.8375,0,0,0,0.0,,9.0875,LOW
W2410,42.664623,-71.753811,Nashua,2013.0,2019.0,19,17.95263157894737,8.505263157894737,1.736842105263158,19.95263157894737,8.005263157894737,0,0,0,0.0,,8.976315789473684,LOW
W2413,42.00792,-71.70506,Blackstone,2013.0,2020.0,19,19.457894736842103,8.426315789473684,1.736842105263158,21.457894736842103,7.9263157894736835,0,0,0,0.0,,9.728947368421052,LOW
W2455,42.2526325,-72.05643235,Chicopee,2014.0,2014.0,2,17.4,8.45,2.0,19.4,7.949999999999999,0,0,0,0.0,,8.7,LOW
W2456,42.47216953,-72.25680238,Chicopee,2014.0,2014.0,3,19.066666666666663,7.133333333333333,1.3333333333333333,21.066666666666663,6.633333333333333,0,0,0,0.0,,9.533333333333331,LOW
W2457,42.05933009,-72.27160475,Chicopee,2014.0,2014.0,3,16.633333333333333,7.5,1.6666666666666667,18.633333333333333,7.0,0,0,0,0.0,,8.316666666666666,LOW
W2459,42.2036239,-72.00426939,Chicopee,2014.0,2014.0,2,14.7,5.550000000000001,2.0,16.700000000000003,5.050000000000001,1,1,0,50.0,0.0,32.35,MODERATE
W2462,42.38732571,-72.37351445,Chicopee,2014.0,2014.0,3,16.066666666666666,9.366666666666667,1.3333333333333333,18.066666666666663,8.866666666666667,0,0,0,0.0,,8.033333333333333,LOW
W2507,42.5943564,-71.3406697,Concord (SuAsCo),2015.0,2015.0,3,19.6,3.8666666666666663,2.0,21.6,3.3666666666666667,2,3,1,66.66666666666666,50.0,43.133333333333326,MODERATE
W2508,42.2247791,-71.4776709,Concord (SuAsCo),2015.0,2015.0,3,18.033333333333335,4.966666666666667,1.6666666666666667,20.033333333333335,4.466666666666667,1,2,1,33.33333333333333,100.0,25.68333333333333,MODERATE
W2511,42.4276412,-71.4854492,Concord (SuAsCo),2015.0,2015.0,3,19.466666666666665,4.533333333333333,2.0,21.46666666666667,4.033333333333333,2,2,0,66.66666666666666,0.0,43.06666666666666,MODERATE
W2513,42.2532139,-71.56727,Concord (SuAsCo),2015.0,2015.0,3,17.933333333333334,1.8333333333333333,2.3333333333333335,19.933333333333337,1.3333333333333333,3,3,0,100.0,0.0,58.96666666666667,MODERATE
W2520,42.347696,-71.5179405,Concord (SuAsCo),2015.0,2015.0,3,18.933333333333337,4.633333333333334,1.6666666666666667,20.933333333333337,4.133333333333334,1,2,1,33.33333333333333,100.0,26.133333333333333,MODERATE
W2524,42.4768312,-71.5654205,Concord (SuAsCo),2015.0,2015.0,1,17.8,4.1,3.0,19.8,3.5999999999999996,1,1,0,100.0,0.0,58.9,MODERATE
W2525,42.4356962,-71.5704097,Concord (SuAsCo),2015.0,2015.0,3,19.466666666666665,6.933333333333334,1.3333333333333333,21.46666666666667,6.433333333333334,0,0,0,0.0,,9.733333333333333,LOW
W2527,42.5267785,-71.4134214,Concord (SuAsCo),2015.0,2015.0,2,17.9,4.85,2.0,19.9,4.35,1,1,0,50.0,0.0,33.95,MODERATE
W2528,42.2910744,-71.6885308,Concord (SuAsCo),2015.0,2015.0,3,18.233333333333334,8.366666666666667,1.3333333333333333,20.233333333333334,7.866666666666667,0,0,0,0.0,,9.116666666666667,LOW
W2531,42.2871321,-71.6512886,Concord (SuAsCo),2015.0,2015.0,3,20.2,6.766666666666667,1.3333333333333333,22.2,6.266666666666667,0,0,0,0.0,,10.1,LOW
W2536,42.3193238,-71.3955834,Concord (SuAsCo),2015.0,2015.0,3,22.233333333333334,8.833333333333334,1.3333333333333333,24.233333333333334,8.333333333333334,0,0,0,0.0,,11.116666666666667,MODERATE
W2541,42.444418,-71.551697,Concord (SuAsCo),2015.0,2016.0,7,21.714285714285715,7.457142857142857,1.7142857142857142,23.714285714285715,6.957142857142857,0,0,0,0.0,,10.857142857142858,LOW
W2544,42.398058,-71.658249,Concord (SuAsCo),2015.0,2016.0,8,21.4,8.125,1.75,23.4,7.625,0,0,0,0.0,,10.7,LOW
W2547,42.56231539,-71.33630595,Concord (SuAsCo),2015.0,2016.0,7,11.428571428571429,9.857142857142858,1.2857142857142858,13.428571428571429,9.357142857142858,0,0,0,0.0,,5.714285714285714,LOW
W2548,42.61458152,-71.32256374,Concord (SuAsCo),2015.0,2016.0,7,14.085714285714287,7.528571428571429,1.4285714285714286,16.085714285714285,7.028571428571429,1,1,0,14.285714285714285,0.0,14.185714285714287,MODERATE
W2549,42.63381819,-71.30053328,Concord (SuAsCo),2015.0,2016.0,7,16.928571428571427,9.271428571428572,1.2857142857142858,18.928571428571427,8.771428571428572,0,0,0,0.0,,8.464285714285714,LOW
W2619,42.05296096,-72.15851801,Quinebaug,2016.0,2016.0,20,23.475,6.45,2.2,25.475,5.965,4,4,0,20.0,0.0,21.7375,HIGH
W2624,42.45860912,-72.13100007,Chicopee,2016.0,2016.0,14,22.442857142857143,6.2,2.0714285714285716,24.442857142857143,5.7,1,1,0,7.142857142857142,0.0,14.792857142857143,MODERATE
W2625,42.1169928,-71.90951431,French,2016.0,2016.0,16,22.44375,6.4125,1.5625,24.44375,5.9125,1,3,2,6.25,200.0,14.346875,MODERATE
W2627,42.12009007,-72.13122415,Quinebaug,2016.0,2016.0,18,21.211111111111112,6.75,1.8333333333333333,23.211111111111112,6.266666666666667,3,3,0,16.666666666666664,0.0,18.93888888888889,MODERATE
W2629,42.53538777,-72.11401537,Chicopee,2016.0,2016.0,22,21.92727272727273,7.427272727272728,2.136363636363636,23.92727272727273,6.927272727272728,3,3,0,13.636363636363637,0.0,17.78181818181818,MODERATE
W2631,42.35064193,-71.99240896,Chicopee,2016.0,2016.0,19,22.7,8.105263157894736,2.0,24.7,7.605263157894737,0,1,1,0.0,0.0,11.35,MODERATE
W2633,42.3121799,-72.23904354,Chicopee,2016.0,2016.0,13,23.207692307692305,6.292307692307692,2.0,25.207692307692305,5.792307692307692,3,3,0,23.076923076923077,0.0,23.14230769230769,HIGH
W2637,42.05025716,-72.24662045,Chicopee,2016.0,2016.0,8,22.925,5.975,2.125,24.925,5.475,1,2,1,12.5,100.0,17.7125,MODERATE
W2640,42.245392,-71.91672999,French,2016.0,2016.0,18,22.6,7.838888888888889,1.6666666666666667,24.6,7.338888888888889,0,0,0,0.0,,11.3,MODERATE
W2666,42.2585509,-71.8916635,Blackstone,2017.0,2017.0,16,20.4375,7.9375,1.75,22.4375,7.4375,1,1,0,6.25,0.0,13.34375,MODERATE
W2668,42.2865424,-71.412718,Concord (SuAsCo),2017.0,2017.0,13,22.77692307692308,5.7153846153846155,1.8461538461538465,24.77692307692308,5.2153846153846155,4,4,0,30.76923076923077,0.0,26.773076923076925,MODERATE
W2672,42.39611,-71.4949986,Concord (SuAsCo),2017.0,2017.0,17,21.294117647058822,7.423529411764706,1.5294117647058822,23.294117647058822,6.935294117647059,2,3,1,11.76470588235294,50.0,16.52941176470588,MODERATE
W2676,42.0475462,-71.7682111,Blackstone,2017.0,2017.0,17,21.229411764705883,6.2823529411764705,1.9411764705882353,23.229411764705883,5.7823529411764705,5,5,0,29.411764705882355,0.0,25.320588235294117,MODERATE
W2682,42.3019466,-71.5128697,Concord (SuAsCo),2017.0,2017.0,35,18.888571428571428,5.585714285714285,1.9142857142857144,20.888571428571428,5.085714285714285,16,17,1,45.714285714285715,6.25,32.30142857142857,MODERATE
W2684,42.5663185,-71.388142,Concord (SuAsCo),2017.0,2017.0,10,20.08,6.45,2.0,22.08,5.95,2,3,1,20.0,50.0,20.04,MODERATE
W2686,42.4942145,-71.7835053,Nashua,2017.0,2017.0,23,19.882608695652173,7.543478260869565,1.7826086956521738,21.882608695652173,7.043478260869565,3,3,0,13.043478260869565,0.0,16.463043478260868,MODERATE
W2688,42.5375642,-71.6046167,Nashua,2017.0,2017.0,9,22.055555555555557,6.377777777777777,2.4444444444444446,24.055555555555557,5.877777777777777,3,4,1,33.33333333333333,33.33333333333333,27.694444444444443,MODERATE
W2690,42.3059341,-71.6172087,Concord (SuAsCo),2017.0,2017.0,18,19.594444444444445,5.033333333333333,2.0,21.594444444444445,4.55,8,12,4,44.44444444444444,50.0,32.019444444444446,MODERATE
